1790340252	qwen3.6:35b-a3b-q4_K_M-agentic|32676218140|32676218140|262144|2026-09-25T15:14:12.878844301+02:00
1790340253	qwen3.6:35b-a3b-q4_K_M-agentic|32676218140|32676218140|262144|2026-09-25T15:14:12.878844301+02:00
1790340254	qwen3.6:35b-a3b-q4_K_M-agentic|32676218140|32676218140|262144|2026-09-25T15:14:12.878844301+02:00
1790340256	qwen3.6:35b-a3b-q4_K_M-agentic|32676218140|32676218140|262144|2026-09-25T15:14:12.878844301+02:00
1790340257	qwen3.6:35b-a3b-q4_K_M-agentic|32676218140|32676218140|262144|2026-09-25T15:14:12.878844301+02:00
1790340258	qwen3.6:35b-a3b-q4_K_M-agentic|32676218140|32676218140|262144|2026-09-25T15:14:12.878844301+02:00
1790340259	qwen3.6:35b-a3b-q4_K_M-agentic|32676218140|32676218140|262144|2026-09-25T15:14:12.878844301+02:00
1790340260	qwen3.6:35b-a3b-q4_K_M-agentic|32676218140|32676218140|262144|2026-09-25T15:14:12.878844301+02:00
1790340261	qwen3.6:35b-a3b-q4_K_M-agentic|32676218140|32676218140|262144|2026-09-25T15:14:20.638575998+02:00
1790340262	qwen3.6:35b-a3b-q4_K_M-agentic|32676218140|32676218140|262144|2026-09-25T15:14:20.638575998+02:00
1790340263	qwen3.6:35b-a3b-q4_K_M-agentic|32676218140|32676218140|262144|2026-09-25T15:14:20.638575998+02:00
1790340264	qwen3.6:35b-a3b-q4_K_M-agentic|32676218140|32676218140|262144|2026-09-25T15:14:20.638575998+02:00
1790340265	qwen3.6:35b-a3b-q4_K_M-agentic|32676218140|32676218140|262144|2026-09-25T15:14:24.610677697+02:00
1790340266	qwen3.6:35b-a3b-q4_K_M-agentic|32676218140|32676218140|262144|2026-09-25T15:14:24.610677697+02:00
1790340267	qwen3.6:35b-a3b-q4_K_M-agentic|32676218140|32676218140|262144|2026-09-25T15:14:26.485858549+02:00
1790340268	qwen3.6:35b-a3b-q4_K_M-agentic|32676218140|32676218140|262144|2026-09-25T15:14:26.485858549+02:00
1790340269	qwen3.6:35b-a3b-q4_K_M-agentic|32676218140|32676218140|262144|2026-09-25T15:14:26.485858549+02:00
1790340270	qwen3.6:35b-a3b-q4_K_M-agentic|32676218140|32676218140|262144|2026-09-25T15:14:26.485858549+02:00
1790340271	qwen3.6:35b-a3b-q4_K_M-agentic|32676218140|32676218140|262144|2026-09-25T15:14:26.485858549+02:00
1790340272	qwen3.6:35b-a3b-q4_K_M-agentic|32676218140|32676218140|262144|2026-09-25T15:14:26.485858549+02:00
1790340273	qwen3.6:35b-a3b-q4_K_M-agentic|32676218140|32676218140|262144|2026-09-25T15:14:26.485858549+02:00
1790340274	qwen3.6:35b-a3b-q4_K_M-agentic|32676218140|32676218140|262144|2026-09-25T15:14:26.485858549+02:00
1790340275	qwen3.6:35b-a3b-q4_K_M-agentic|32676218140|32676218140|262144|2026-09-25T15:14:26.485858549+02:00
1790340276	qwen3.6:35b-a3b-q4_K_M-agentic|32676218140|32676218140|262144|2026-09-25T15:14:26.485858549+02:00
1790340277	qwen3.6:35b-a3b-q4_K_M-agentic|32676218140|32676218140|262144|2026-09-25T15:14:36.869950071+02:00
1790340278	qwen3.6:35b-a3b-q4_K_M-agentic|32676218140|32676218140|262144|2026-09-25T15:14:36.869950071+02:00
1790340279	qwen3.6:35b-a3b-q4_K_M-agentic|32676218140|32676218140|262144|2026-09-25T15:14:36.869950071+02:00
1790340280	qwen3.6:35b-a3b-q4_K_M-agentic|32676218140|32676218140|262144|2026-09-25T15:14:36.869950071+02:00
1790340281	qwen3.6:35b-a3b-q4_K_M-agentic|32676218140|32676218140|262144|2026-09-25T15:14:41.723938317+02:00
1790340282	qwen3.6:35b-a3b-q4_K_M-agentic|32676218140|32676218140|262144|2026-09-25T15:14:41.723938317+02:00
1790340283	qwen3.6:35b-a3b-q4_K_M-agentic|32676218140|32676218140|262144|2026-09-25T15:14:41.723938317+02:00
1790340284	qwen3.6:35b-a3b-q4_K_M-agentic|32676218140|32676218140|262144|2026-09-25T15:14:41.723938317+02:00
1790340285	qwen3.6:35b-a3b-q4_K_M-agentic|32676218140|32676218140|262144|2026-09-25T15:14:45.440620746+02:00
1790340286	qwen3.6:35b-a3b-q4_K_M-agentic|32676218140|32676218140|262144|2026-09-25T15:14:45.440620746+02:00
1790340287	qwen3.6:35b-a3b-q4_K_M-agentic|32676218140|32676218140|262144|2026-09-25T15:14:45.440620746+02:00
1790340289	qwen3.6:35b-a3b-q4_K_M-agentic|32676218140|32676218140|262144|2026-09-25T15:14:45.440620746+02:00
1790340290	qwen3.6:35b-a3b-q4_K_M-agentic|32676218140|32676218140|262144|2026-09-25T15:14:49.408402127+02:00
1790340291	qwen3.6:35b-a3b-q4_K_M-agentic|32676218140|32676218140|262144|2026-09-25T15:14:50.782017844+02:00
1790340292	qwen3.6:35b-a3b-q4_K_M-agentic|32676218140|32676218140|262144|2026-09-25T15:14:50.782017844+02:00
1790340293	qwen3.6:35b-a3b-q4_K_M-agentic|32676218140|32676218140|262144|2026-09-25T15:14:50.782017844+02:00
1790340294	qwen3.6:35b-a3b-q4_K_M-agentic|32676218140|32676218140|262144|2026-09-25T15:14:53.618892168+02:00
1790340295	qwen3.6:35b-a3b-q4_K_M-agentic|32676218140|32676218140|262144|2026-09-25T15:14:53.618892168+02:00
1790340296	qwen3.6:35b-a3b-q4_K_M-agentic|32676218140|32676218140|262144|2026-09-25T15:14:55.493205056+02:00
1790340297	qwen3.6:35b-a3b-q4_K_M-agentic|32676218140|32676218140|262144|2026-09-25T15:14:56.9000043+02:00
1790340298	qwen3.6:35b-a3b-q4_K_M-agentic|32676218140|32676218140|262144|2026-09-25T15:14:56.9000043+02:00
1790340299	qwen3.6:35b-a3b-q4_K_M-agentic|32676218140|32676218140|262144|2026-09-25T15:14:56.9000043+02:00
1790340300	qwen3.6:35b-a3b-q4_K_M-agentic|32676218140|32676218140|262144|2026-09-25T15:15:00.323911837+02:00
